d_geo_continent,d_geo_country,d_geo_region,m_visits,m_page_views,m_page_views_per_entering_visits,m_page_views_per_visits,m_bounce_rate,m_bq,m_bounces,m_time_spent,m_time_spent_per_pages,m_entry_rate,m_entering_visits,m_time_spent_per_visits,Months,Years
Europe,Allemagne,Hambourg,254,645,4.6886792453,2.5393700787,0.5826771654,39.1421724016,148,21234,42.7243460765,0.4173228346,106,200.320754717,september,2018
Europe,Espagne,Baléares,252,695,7.0684931507,2.7579365079,0.7103174603,41.0344270126,179,17585,34.0794573643,0.2896825397,73,240.8904109589,september,2018
Asie,Hong-Kong,Indeterminés,239,605,8.0384615385,2.5313807531,0.7824267782,47.7249682296,187,18472,44.1913875598,0.2175732218,52,355.2307692308,september,2018
Océanie,Australie,New South Wales,236,641,6.1923076923,2.7161016949,0.6694915254,63.5692603432,158,33804,69.9875776398,0.3305084746,78,433.3846153846,september,2018
Europe,Belgique,Flandre Occidentale,234,697,5.3679245283,2.9786324786,0.547008547,46.6736124586,128,22851,40.1599297012,0.452991453,106,215.5754716981,september,2018
Afrique,Mali,bamako,227,1808,14.3983050847,7.9647577093,0.4801762115,131.2759595222,109,35714,21.0206003531,0.5198237885,118,302.6610169492,september,2018
Europe,Danemark,Hovedstaden,218,733,6.3645833333,3.3623853211,0.5596330275,68.7941000493,122,34856,57.0474631751,0.4403669725,96,363.0833333333,september,2018
Europe,Allemagne,Rhénanie Palatinat,217,966,6.8062015504,4.4516129032,0.4055299539,178.5878511028,88,114032,129.8769931663,0.5944700461,129,883.9689922481,september,2018
Europe,Suède,Östergötland,215,814,6.7596153846,3.7860465116,0.5162790698,94.9751288933,111,51617,73.4238975818,0.4837209302,104,496.3173076923,september,2018
Europe,Suisse,Bâle-Ville,211,607,5.6046511628,2.8767772512,0.5924170616,48.2586243544,125,21848,45.3278008299,0.4075829384,86,254.0465116279,september,2018
Afrique,Djibouti,djibouti,208,448,5.2857142857,2.1538461538,0.7307692308,37.4411033985,152,15662,52.9121621622,0.2692307692,56,279.6785714286,september,2018
Asie,Liban,beirut,206,389,4.4528301887,1.8883495146,0.7427184466,99.2455745965,153,42424,179.7627118644,0.2572815534,53,800.4528301887,september,2018
Europe,Roumanie,Bucaresti,201,798,8.5569620253,3.9701492537,0.6069651741,64.9133137526,122,22804,33.7337278107,0.3930348259,79,288.6582278481,september,2018
Europe,Italie,Friuli Venezia Giulia,197,556,5.3253012048,2.8223350254,0.578680203,59.7648639511,114,28647,64.8122171946,0.421319797,83,345.1445783133,september,2018
Europe,Suède,Stockholm,197,651,6.675,3.3045685279,0.5939086294,61.0697899333,117,25761,48.2415730337,0.4060913706,80,322.0125,september,2018
Europe,Allemagne,Saxe,196,439,5.1896551724,2.2397959184,0.7040816327,83.168738981,138,37512,124.6245847176,0.2959183673,58,646.7586206897,september,2018
Europe,Portugal,Centre,193,550,5.9583333333,2.8497409326,0.6269430052,43.3334150619,121,16316,38.0326340326,0.3730569948,72,226.6111111111,september,2018
Europe,Portugal,Algarve,191,641,7.0810810811,3.3560209424,0.612565445,45.520864371,117,14152,27.0076335878,0.387434555,74,191.2432432432,september,2018
Europe,Hongrie,Budapest,186,444,5.4482758621,2.3870967742,0.688172043,46.4485230057,128,18743,59.3132911392,0.311827957,58,323.1551724138,september,2018
Amérique du Nord,Etats Unis,Texas,186,362,5.1904761905,1.9462365591,0.7741935484,41.6846058756,144,15305,70.2064220183,0.2258064516,42,364.4047619048,september,2018
Europe,République Tchèque,Hlavni Mesto Praha,183,450,5.3064516129,2.4590163934,0.6612021858,66.9809296521,121,29500,89.6656534954,0.3387978142,62,475.8064516129,september,2018
Amérique du Nord,Etats Unis,Washington,182,349,3.9298245614,1.9175824176,0.6868131868,32.6040850164,125,13096,58.4642857143,0.3131868132,57,229.7543859649,september,2018
Afrique,Maroc,souss-massa-draa,181,562,5.9480519481,3.1049723757,0.5745856354,49.5475736733,104,18353,40.0720524017,0.4254143646,77,238.3506493506,september,2018
Asie,Viêt Nam,Ha Noi,179,461,3.8775510204,2.5754189944,0.4525139665,65.1284891042,81,32358,85.1526315789,0.5474860335,98,330.1836734694,september,2018
Europe,Allemagne,Basse Saxe,178,704,6.6559139785,3.9550561798,0.4775280899,110.1820451738,85,52339,84.5541195477,0.5224719101,93,562.7849462366,september,2018
Amérique du Sud,Brésil,Sao Paulo,177,354,4.612244898,2,0.7231638418,48.2630522756,128,19043,84.2610619469,0.2768361582,49,388.6326530612,september,2018
Asie,Fédération de Russie,Moskva,171,408,5.8367346939,2.3859649123,0.7134502924,33.4670220995,122,10228,35.7622377622,0.2865497076,49,208.7346938776,september,2018
Europe,Bulgarie,sofia-grad,163,460,4.578313253,2.8220858896,0.490797546,73.2367223154,80,32750,86.1842105263,0.509202454,83,394.578313253,september,2018
Amérique du Nord,Etats Unis,Connecticut,158,334,3.7076923077,2.1139240506,0.5886075949,34.8949927053,93,12660,52.531120332,0.4113924051,65,194.7692307692,september,2018
Afrique,Maroc,Meknès-Tafilalet,157,488,5.7971014493,3.1082802548,0.5605095541,54.9520609391,88,19092,47.73,0.4394904459,69,276.6956521739,september,2018
Europe,Belgique,Province de Luxembourg,155,277,3.7111111111,1.7870967742,0.7096774194,35.302112651,110,12302,73.6646706587,0.2903225806,45,273.3777777778,september,2018
Afrique,Maroc,L'Oriental,152,402,5.2372881356,2.6447368421,0.6118421053,42.1690005359,93,13519,43.7508090615,0.3881578947,59,229.1355932203,september,2018
Amérique du Nord,Canada,British Columbia,149,305,5.1052631579,2.0469798658,0.744966443,57.8862655332,111,18501,95.3659793814,0.255033557,38,486.8684210526,september,2018
Amérique du Nord,Etats Unis,Géorgie,149,317,3.9473684211,2.1275167785,0.6174496644,32.1014149247,92,10359,46.04,0.3825503356,57,181.7368421053,september,2018
Asie,Cambodge,phnom penh,140,287,4.5,2.05,0.7,26.7758016493,98,7087,37.4973544974,0.3,42,168.7380952381,september,2018
Europe,Allemagne,Schleswig-Holstein,138,356,4.1594202899,2.5797101449,0.5,35.7680032405,69,9810,34.181184669,0.5,69,142.1739130435,september,2018
Asie,Indonésie,Bali,138,220,3.6451612903,1.5942028986,0.7753623188,24.1263224224,107,6506,57.5752212389,0.2246376812,31,209.8709677419,september,2018
Asie,Qatar,ad dawhah,137,1179,13.8641975309,8.6058394161,0.4087591241,139.7187357993,56,23043,20.5191451469,0.5912408759,81,284.4814814815,september,2018
Afrique,Algérie,Oran,135,216,3.7,1.6,0.7777777778,33.5953483944,105,9232,83.1711711712,0.2222222222,30,307.7333333333,september,2018
Afrique,Cameroun,Littoral,132,279,5.3235294118,2.1136363636,0.7424242424,43.164125484,98,11744,64.8839779006,0.2575757576,34,345.4117647059,september,2018
Europe,Royaume Uni,South West England,130,467,8.0208333333,3.5923076923,0.6307692308,73.336517257,82,19500,50.6493506494,0.3692307692,48,406.25,september,2018
Amérique du Nord,Haïti,ouest,127,240,4.7666666667,1.8897637795,0.7637795276,27.0548432372,97,6357,44.4545454545,0.2362204724,30,211.9,september,2018
Afrique,Egypte,Al Qahirah,126,485,6.6984126984,3.8492063492,0.5,57.1328874897,63,13165,31.1966824645,0.5,63,208.9682539683,september,2018
Europe,Croatie,grad zagreb,125,702,11.4909090909,5.616,0.56,121.0990663049,70,27847,44.0617088608,0.44,55,506.3090909091,september,2018
Amérique du Nord,Mexique,Mexico,122,390,5.5423728814,3.1967213115,0.5163934426,58.8084719784,63,16615,50.8103975535,0.4836065574,59,281.6101694915,september,2018
Europe,Pays-bas,Utrecht,120,520,8.4074074074,4.3333333333,0.55,65.2273156865,66,12915,28.4471365639,0.45,54,239.1666666667,september,2018
Amérique du Nord,Etats Unis,Massachusetts,120,707,9.5072463768,5.8916666667,0.425,80.5858418637,51,12070,18.3993902439,0.575,69,174.9275362319,september,2018
Amérique du Nord,Etats Unis,New Jersey,120,418,9.0540540541,3.4833333333,0.6916666667,79.7720487257,83,18219,54.3850746269,0.3083333333,37,492.4054054054,september,2018
Europe,Grèce,Kriti,119,176,3.375,1.4789915966,0.7983193277,28.4798645927,95,6577,81.1975308642,0.2016806723,24,274.0416666667,september,2018
Amérique du Nord,Etats Unis,Pennsylvanie,117,189,6.1428571429,1.6153846154,0.8803418803,19.4470797801,103,2686,31.2325581395,0.1196581197,14,191.8571428571,september,2018
Europe,Espagne,Aragon,116,239,3.3653846154,2.0603448276,0.5517241379,62.6719742738,64,19750,112.8571428571,0.4482758621,52,379.8076923077,september,2018
Amérique du Sud,Chili,Region Metropolitana,116,198,3.2777777778,1.7068965517,0.6896551724,28.8209080765,80,7440,63.0508474576,0.3103448276,36,206.6666666667,september,2018
Océanie,Australie,Queensland,115,204,4.4230769231,1.7739130435,0.7739130435,40.5205270442,89,9492,82.5391304348,0.2260869565,26,365.0769230769,september,2018
Europe,Italie,Trentino Alto Adige,114,386,5.4590163934,3.3859649123,0.4649122807,65.7531446173,53,18120,54.4144144144,0.5350877193,61,297.0491803279,september,2018
Europe,Suisse,Argovie,113,313,5.4444444444,2.7699115044,0.6017699115,73.3403480094,68,20957,85.5387755102,0.3982300885,45,465.7111111111,september,2018
Europe,Espagne,Pays basque,113,225,3.6046511628,1.9911504425,0.6194690265,45.4862787031,70,12881,83.1032258065,0.3805309735,43,299.5581395349,september,2018
Europe,Suisse,Jura,112,428,5.3888888889,3.8214285714,0.3571428571,57.9020514861,40,12554,32.3556701031,0.6428571429,72,174.3611111111,september,2018
Europe,Serbie,belgrade,111,232,3.3269230769,2.0900900901,0.5315315315,104.5145671101,59,31908,184.4393063584,0.4684684685,52,613.6153846154,september,2018
Europe,Pays-bas,Limburg,106,376,6,3.5471698113,0.4905660377,57.7836411966,52,12774,39.4259259259,0.5094339623,54,236.5555555556,september,2018
Europe,Slovénie,ljubljana,105,553,7.3098591549,5.2666666667,0.3238095238,87.5310803401,34,17652,34.0115606936,0.6761904762,71,248.6197183099,september,2018
Europe,Royaume Uni,North West England,105,275,5.8571428571,2.619047619,0.6666666667,41.5637887113,70,8647,42.1804878049,0.3333333333,35,247.0571428571,september,2018
Afrique,Guinée,conakry,102,139,5.1111111111,1.362745098,0.9117647059,47.3311072776,93,5208,113.2173913043,0.0882352941,9,578.6666666667,september,2018
Europe,Espagne,Navarre,101,608,8.347826087,6.0198019802,0.3168316832,432.0463644274,32,131348,228.0347222222,0.6831683168,69,1903.5942028986,september,2018
Océanie,Australie,Western Australia,100,453,9.825,4.53,0.6,67.2080258483,60,9731,24.7608142494,0.4,40,243.275,september,2018
Europe,France,Ile-de-France,1137546,3634315,6.4560948054,3.1948729985,0.5977208834,60.6787513787,679935,151305117,51.2138306514,0.4022791166,457611,330.6413460341,october,2018
Europe,France,Provence-Alpes-Côte-d'Azur,918320,3489120,6.7252936919,3.7994598833,0.5110364579,70.3167967323,469295,142108397,47.0584874951,0.4889635421,449025,316.4821491008,october,2018
Europe,France,Corse,705461,2937588,6.9119795529,4.1640686019,0.4648038658,84.8495354675,327901,139967787,53.6339365602,0.5351961342,377560,370.7166728467,october,2018
Europe,France,Auvergne-Rhone-Alpes,230358,726190,6.4118314778,3.1524409832,0.6022712474,53.4756060771,138738,25367414,43.1821050911,0.3977287526,91620,276.8763807029,october,2018
Europe,France,Occitanie,132142,395095,6.4619155433,2.9899275022,0.6356722314,55.8308639198,83999,15671669,50.3756686039,0.3643277686,48143,325.5233159546,october,2018
Europe,France,Nouvelle-Aquitaine,78705,201442,6.0898648088,2.5594561972,0.6936153993,46.8763931865,54591,7553653,51.4375319201,0.3063846007,24114,313.2476154931,october,2018
Europe,France,Grand-Est,58300,151575,6.6671122182,2.5999142367,0.7176843911,50.848413098,41841,5862052,53.420562451,0.2823156089,16459,356.1608846224,october,2018
Europe,France,Hauts-de-France,56388,120072,5.6261804446,2.1293892318,0.7558700433,36.8709527701,42622,3962573,51.1629825694,0.2441299567,13766,287.852172018,october,2018
Europe,France,Pays-de-la-Loire,35466,78711,5.8007326821,2.2193368296,0.7460102634,43.7461244591,26458,3086964,59.077258722,0.2539897366,9008,342.6913854352,october,2018
Europe,France,Bretagne,34776,76510,5.6324786325,2.2000805153,0.740942029,39.6187313094,25767,2716067,53.5259444652,0.259057971,9009,301.4837384837,october,2018
Europe,France,Normandie,30082,73551,6.9214003542,2.4450169537,0.7559670235,67.0343481561,22741,3970484,78.1437512301,0.2440329765,7341,540.8641874404,october,2018
Europe,France,Bourgogne-Franche-Comte,26999,66260,6.0425122014,2.4541649691,0.7116189488,42.2524495023,19213,2242046,47.655450932,0.2883810512,7786,287.9586437195,october,2018
Europe,France,Centre-Val de Loire,26793,73136,6.5720812793,2.7296681969,0.6895831001,56.0519857044,18476,3137436,57.3991218441,0.3104168999,8317,377.2316941205,october,2018
Europe,Belgique,bruxelles-capitale,6541,22229,7.5695142379,3.398410029,0.6349182082,131.0317566295,4153,2046892,113.2381057756,0.3650817918,2388,857.1574539363,october,2018
